drug1,drug2,degree
头孢呋辛钠,乳糖酸红霉素,7
头孢呋辛钠,林可霉素,7
头孢呋辛钠,磺胺异嗯唑,7
头孢呋辛钠,氨茶碱,7
头孢呋辛钠,氯化钙,7
头孢呋辛钠,葡萄糖酸钙,7
头孢呋辛钠,盐酸苯海拉明,7
头孢呋辛钠,利多卡因,7
头孢呋辛钠,去甲肾上腺素,7
头孢呋辛钠,间羟胺,7
头孢呋辛钠,哌甲酯,7
头孢呋辛钠,琥珀胆碱,7
头孢呋辛钠,乙醇,7
头孢呋辛酯,硫酸阿米卡星,7
头孢呋辛酯,庆大霉素,7
头孢呋辛酯,卡那霉素,7
头孢呋辛酯,妥布霉素,7
头孢呋辛酯,新霉素,7
头孢呋辛酯,盐酸金霉素,7
头孢呋辛酯,盐酸四环素,7
头孢呋辛酯,盐酸土霉素,7
头孢呋辛酯,黏菌素甲磺酸钠,7
头孢呋辛酯,硫酸多黏菌素,7
头孢呋辛酯,葡萄糖酸红霉素,7
头孢呋辛酯,乳糖酸红霉素,7
头孢呋辛酯,林可霉素,7
头孢呋辛酯,磺胺异嗯唑,7
头孢呋辛酯,氨茶碱,7
头孢呋辛酯,氯化钙,7
头孢呋辛酯,葡萄糖酸钙,7
头孢呋辛酯,盐酸苯海拉明,7
头孢呋辛酯,利多卡因,7
头孢呋辛酯,去甲肾上腺素,7
头孢呋辛酯,间羟胺,7
头孢呋辛酯,哌甲酯,7
头孢呋辛酯,琥珀胆碱,7
头孢呋辛酯,乙醇,7
头孢拉定,苯妥英钠,4
头孢拉定,美西林,0
头孢拉定,丙磺舒,4
头孢拉定,乙醇,7
头孢美唑,庆大霉素,0
头孢美唑,妥布霉素,0
头孢美唑,阿米卡星,0
头孢美唑,阿洛西林,3
头孢美唑,美洛西林,3
头孢美唑,乙醇,7
头孢孟多酯钠,红霉素,0
头孢孟多酯钠,呋塞米,6
头孢孟多酯钠,依他尼酸,6
头孢孟多酯钠,丙磺舒,3
头孢孟多酯钠,庆大霉素,6
头孢孟多酯钠,阿米卡星,6
头孢孟多酯钠,乙醇,7
头孢尼西钠,丙磺舒,6
头孢尼西钠,四环素,3
头孢尼西钠,红霉素,3
头孢尼西钠,氯霉素,3
头孢尼西钠,乙醇,7
头孢哌酮钠,妥布霉素,6
头孢哌酮钠,阿米卡星,7
头孢哌酮钠,庆大霉素,7
头孢哌酮钠,卡那霉素,7
头孢哌酮钠,多西环素,7
头孢哌酮钠,甲氯芬酯,7
头孢哌酮钠,阿马林,7
头孢哌酮钠,苯海拉明,7
头孢哌酮钠,门冬酸钾镁,7
头孢哌酮钠,盐酸羟嗪,7
头孢哌酮钠,普鲁卡因胺,7
头孢哌酮钠,氨茶碱,7
头孢哌酮钠,丙氯拉嗪,7
头孢哌酮钠,细胞色素C,7
头孢哌酮钠,喷他佐辛,7
头孢哌酮钠,抑肽酶,7
头孢哌酮钠,乙醇,7
头孢匹胺钠,妥布霉素,0
头孢匹胺钠,乙醇,7
头孢匹罗,丙磺舒,3
头孢曲松钠,红霉素,7
头孢曲松钠,四环素,7
头孢曲松钠,两性霉素B,7
头孢曲松钠,间羟胺,7
头孢曲松钠,去甲肾上腺素,7
头孢曲松钠,苯妥英钠,7
头孢曲松钠,氯丙嗪,7
头孢曲松钠,异丙醇,7
头孢曲松钠,维生素B族,7
头孢曲松钠,维生素C,7
头孢曲松钠,乙醇,4
头孢噻吩钠,硫酸阿米卡星,7
头孢噻吩钠,庆大霉素,7
头孢噻吩钠,卡那霉素,7
头孢噻吩钠,妥布霉素,7
头孢噻吩钠,新霉素,7
头孢噻吩钠,盐酸金霉素,7
头孢噻吩钠,盐酸四环素,7
头孢噻吩钠,盐酸土霉素,7
头孢噻吩钠,多黏菌素甲磺酸钠,7
头孢噻吩钠,硫酸多黏菌素,7
头孢噻吩钠,葡萄糖酸红霉素,7
头孢噻吩钠,乳糖酸红霉素,7
头孢噻吩钠,林可霉素,7
头孢噻吩钠,磺胺异嗯唑,7
头孢噻吩钠,氨茶碱,7
头孢噻吩钠,氯化钙,7
头孢噻吩钠,葡萄糖酸钙,7
头孢噻吩钠,盐酸苯海拉明,7
头孢噻吩钠,利多卡因,7
头孢噻吩钠,去甲肾上腺素,7
头孢噻吩钠,间羟胺,7
头孢噻吩钠,哌甲酯,7
头孢噻吩钠,琥珀胆碱,7
头孢噻吩钠,青霉素,7
头孢噻吩钠,甲氧西林,7
头孢噻吩钠,氢化可的松琥珀酸钠,7
头孢噻吩钠,苯妥英钠,7
头孢噻吩钠,丙氯拉嗪,7
头孢噻吩钠,维生素B族,7
头孢噻吩钠,维生素C,7
头孢噻吩钠,水解蛋白,7
头孢噻吩钠,依他尼酸,6
头孢噻吩钠,卡氮芥,6
头孢噻吩钠,克拉维酸,0
头孢噻吩钠,乙醇,7
头孢噻吩钠,呋塞米,7
头孢噻肟钠,庆大霉素,0
头孢噻肟钠,妥布霉素,0
头孢噻肟钠,阿米卡星,0
头孢噻肟钠,阿洛西林,3
头孢噻肟钠,美洛西林,3
头孢噻肟钠,乙醇,7
头孢他啶,硫酸阿米卡星,7
头孢他啶,庆大霉素,7
头孢他啶,卡那霉素,7
头孢他啶,妥布霉素,7
头孢他啶,新霉素,7
头孢他啶,盐酸金霉素,7
头孢他啶,盐酸四环素,7
头孢他啶,盐酸土霉素,7
头孢他啶,多黏菌素甲磺酸钠,7
头孢他啶,硫酸多黏菌素,7
头孢他啶,葡萄糖酸红霉素,7
头孢他啶,乳糖酸红霉素,7
头孢他啶,林可霉素,7
头孢他啶,磺胺异嗯唑,7
头孢他啶,氨茶碱,7
头孢他啶,氯化钙,7
头孢他啶,葡萄糖酸钙,7
头孢他啶,盐酸苯海拉明,7
头孢他啶,利多卡因,7
头孢他啶,去甲肾上腺索,7
头孢他啶,间羟胺,7
头孢他啶,哌甲酯,7
头孢他啶,琥珀胆碱,7
头孢他啶,美洛西林,0
头孢他啶,哌拉西林,0
头孢他啶,氯霉素,4
头孢他啶,乙醇,7
头孢替安,硫酸阿米卡星,7
头孢替安,庆大霉素,7
头孢替安,卡那霉素,7
头孢替安,妥布霉素,7
头孢替安,新霉素,7
头孢替安,盐酸金霉素,7
头孢替安,盐酸四环素,7
头孢替安,盐酸土霉素,7
头孢替安,多黏菌素甲磺酸钠,7
头孢替安,硫酸多黏菌素,7
头孢替安,葡萄糖酸红霉素,7
头孢替安,乳糖酸红霉素,7
头孢替安,林可霉素,7
头孢替安,磺胺异嗯唑,7
头孢替安,氨茶碱,7
头孢替安,氯化钙,7
头孢替安,葡萄糖酸钙,7
头孢替安,盐酸苯海拉明,7
头孢替安,利多卡因,7
头孢替安,去甲肾上腺素,7
头孢替安,间羟胺,7
头孢替安,哌甲酯,7
头孢替安,琥珀胆碱,7
头孢替安,乙醇,7
头孢替坦二钠,乙醇,7
头孢托仑匹酯,乙醇,7
头孢唑肟钠,丙磺舒,3
头孢唑肟钠,乙醇,7
土霉素,碳酸氢钠,4
土霉素,钙,4
土霉素,镁,4
土霉素,铁,4
土霉素,考来烯胺,4
土霉素,考来替泊,4
托卡朋,左旋多巴,3
托卡朋,异丙肾上腺素,4
托卡朋,肾上腺素,4
托卡朋,去甲肾上腺素,4
托卡朋,多巴胺,4
托卡朋,多巴酚丁胺,4
托卡朋,甲基多巴,4
托卡朋,阿扑吗啡,4
托莫西汀,氟西汀,3
托莫西汀,帕罗西汀,3
托瑞米芬,苯妥英钠,3
托瑞米芬,苯巴比妥,3
托瑞米芬,卡马西平,3
托瑞米芬,酮康唑,4
托瑞米芬,红霉素,4
托瑞米芬,三乙酰夹竹桃霉素,4
托西酸舒他西林,丙磺舒,6
托西酸舒他西林,阿司匹林,6
托西酸舒他西林,吲哚美辛,6
托西酸舒他西林,保泰松,6
托西酸舒他西林,别嘌醇,5
托西酸舒他西林,双硫仑,5
托西酸舒他西林,氯霉素,7
托西酸舒他西林,红霉素,7
托西酸舒他西林,华法林,0
托西溴苄铵,强心苷,4
托西溴苄铵,奎尼丁,4
托西溴苄铵,普鲁卡因胺,4
托西溴苄铵,去甲肾上腺素,4
托西溴苄铵,多巴胺,4
妥拉唑啉,多巴胺,3
妥拉唑啉,麻黄碱,3
妥拉唑啉,肾上腺素,4
妥拉唑啉,去甲肾上腺素,4
妥拉唑啉,问羟胺,3
妥拉唑啉,甲氧明,7
妥拉唑啉,去氧肾上腺素,7
万古霉素,考来烯胺,4
维A酸,间苯二酚,4
维A酸,水杨酸,4
维A酸,硫黄,4
维A酸,异维A酸,4
维A酸,维生素A,5
维A酸,四环素,5
维胺酯,一甲氨蝶呤,6
维胺酯,维生素A,4
维库溴铵,苯妥英钠,0
维库溴铵,安氟醚,0
维库溴铵,甲乙炔巴比妥,0
维库溴铵,氯胺酮,0
维库溴铵,芬太尼,0
维库溴铵,Y-氨基丁酸,0
维库溴铵,乙托咪酯,0
维库溴铵,硫胺,0
维库溴铵,奎尼丁,0
维库溴铵,鱼精蛋白,0
维库溴铵,镁盐,0
维库溴铵,新斯的明,3
维库溴铵,依酚氯铵,3
维库溴铵,吡啶斯的明,3
维库溴铵,去甲肾上腺素,3
维库溴铵,硫唑嘌呤仅有短暂,3
维库溴铵,有限的作用,3
维库溴铵,茶碱,3
维库溴铵,氯化钙,3
维生素A,维生素E,0
维生素A,香豆素,3
维生素A,考来烯胺,4
维生素A,新霉素,4
维生素A,硫糖铝,4
维生素A,氢氧化铝,4
维生素B1,枸橼酸钠,4
维生素B12,氯霉素,5
维生素B12,苯巴比妥,4
维生素B12,苯妥英钠,4
维生素B12,秋水仙碱,4
维生素B12,考来烯胺,4
维生素B2,丙磺舒,4
维生素B2,乙醇,4
维生素B6,氯霉素,0
维生素B6,盐酸肼酞嗪,0
维生素B6,异烟肼,0
维生素B6,青霉胺,0
维生素B6,环磷酰胺,0
维生素B6,左旋多巴,4
维生素C,巴比妥,4
维生素C,扑米酮,4
维生素C,纤维素磷酸钠,3
维生素C,左旋多巴,3
维生素C,碳酸氢钠,6
维生素C,谷氨酸钠,6
维生素C,核黄素,6
维生素C,三氯叔丁醇,6
维生素C,铜,6
维生素C,维生素K3,4
维生素D2,巴比妥,4
维生素D2,苯妥英钠,4
维生素D2,扑米酮,4
维生素D2,考来烯胺,4
维生素D2,考来替泊,4
维生素D2,硫糖铝,4
维生素D2,降钙素,4
维生素E,氢氧化铝,3
维生素E,考来烯胺,4
维生素E,考来替泊,4
维生素E,硫糖铝,4
维生素E,维生素A,3
维生素E,双香豆素,4
维生素K1,奎宁,3
维生素K1,奎尼丁,3
维生素K1,硫糖铝,3
维生素K1,考来烯胺,3
维生素K1,放线菌素,3
胃蛋白酶,硫糖铝,5
胃膜素,甲氧氯普胺,6
胃膜素,多潘立酮,6
乌拉地尔特拉唑嗪,乙醇,0
乌拉地尔特拉唑嗪,西咪替丁,3
五氟利多,乙醇,3
戊巴比妥钠,乙醇,3
戊巴比妥钠,土霉素,3
戊巴比妥钠,苯妥英钠,3
戊巴比妥钠,卡马西平,3
戊巴比妥钠,奎尼丁,3
戊四硝酯,枸橼酸西地那非,0
戊四硝酯,长效硝酸盐,3
戊酸雌二醇,卡马西平,3
戊酸雌二醇,苯巴比妥,3
戊酸雌二醇,苯妥英钠,3
戊酸雌二醇,扑米酮,3
戊酸雌二醇,利福平,3
戊四硝酯,乙酰胆碱,4
戊四硝酯,组胺,4
戊酸雌二醇,他莫昔芬,3
西拉普利,螺内酯,4
西拉普利,氨苯蝶啶,4
西拉普利,阿米洛利,4
西尼地平,卡马西平,3
西尼地平,地高辛,3
西尼地平,利福平,4
西尼地平,西柚汁,5
西尼地平,S．美芬妥英,3
西尼地平,奥美拉唑,3
西尼地平,苯妥英钠,3
西尼地平,西咪替丁,3
西尼地平,酮康唑,3
西尼地平,伊曲康唑,3
西尼地平,红霉素,3
西尼地平,氟西汀,3
西索米星,头孢噻吩,6
西索米星,两性霉素B,7
西索米星,头孢噻吩钠,7
西索米星,呋喃妥因钠,7
西索米星,磺胺嘧啶钠,7
西索米星,红霉素,6
西索米星,海藻酸钠,6
西索米星,依他尼酸,6
西索米星,呋塞米,6
西索米星,卷曲霉素,6
西索米星,顺铂,6
西索米星,万古霉素,6
西索米星,碳酸氢钠,6
西索米星,氨茶碱,6
喜树碱,甘草酸单胺盐,0
细辛脑,青霉素,0
细辛脑,庆大霉素,0
细辛脑,红霉素,0
细辛脑,利血平,0
细辛脑,氯丙嗪,0
腺苷,强心苷,6
腺苷,腺苷,6
腺苷,双嘧达莫,3
腺苷,卡马西平,4
腺苷,茶碱,3
腺苷,地高辛,0
腺苷,维拉帕米,0
腺苷,奎尼丁,0
腺苷,丙吡胺,0
腺苷,胺碘酮,0
腺苷钴胺,氯丙嗪,6
腺苷钴胺,维生素C,6
腺苷钴胺,维生素K,6
腺苷钴胺,氯霉素,4
腺苷钴胺,氨基水杨酸钠,7
腺苷钴胺,考来烯胺,4
腺苷钴胺,葡萄糖,7
香豆素,奎尼丁,0
香豆素,维生素A,3
消旋卡多曲,红霉素,6
消旋山茛菪碱,金刚烷胺,4
消旋山茛菪碱,扑米酮,4
消旋山茛菪碱,普鲁卡因胺,4
消旋山茛菪碱,甲基苄肼,4
消旋山茛菪碱,地高辛,4
消旋山茛菪碱,呋喃妥因,4
硝普钠,多巴酚丁胺,3
硝酸硫胺,枸缘酸钠,4
硝酸毛果芸香碱,新斯的明,0
硝酸毛果芸香碱,拉坦前列素,3
硝酸咪康唑,香豆素,3
硝酸咪康唑,环孢素,6
硝酸咪康唑,利福平,6
硝酸咪康唑,西沙必利,3
硝酸咪康唑,苯妥英钠,3
硝酸异山梨酯,乙醇,0
硝酸异山梨酯,二氢麦角碱,0
硝酸异山梨酯,吲哚美辛,3
硝西泮,乙醇,0
硝西泮,可乐定,0
硝西泮,西咪替丁,3
硝西泮,普萘洛尔,3
硝西泮,卡马西平,3
硝西泮,左旋多巴,3
硝西泮,酮康唑,6
硝西泮,伊曲康唑,6
小诺霉素,头孢噻吩,6
小诺霉素,红霉素,6
小诺霉素,海藻酸钠,6
小诺霉素,依他尼酸,6
小诺霉素,呋塞米,6
小诺霉素,卷曲霉素,6
小诺霉素,顺铂,6
小诺霉素,万古霉素,6
小诺霉素,碳酸氢钠,6
小诺霉素,氨茶碱,6
新霉素,氟尿嘧啶,3
新霉素,甲氨蝶呤,3
新霉素,青霉素V,3
新霉素,维生素A,3
新霉素,维生素B12,3
新霉素,海藻酸钠,6
新霉素,依他尼酸,6
新霉素,呋塞米,6
新霉素,卷曲霉素,6
新霉素,顺铂,6
新霉素,万古霉素,6
新霉素,链霉素,5
新霉素,碳酸氢钠,6
新霉素,氨茶碱,6
胸腺肽,抗生素,0
胸腺肽,干扰素,0
溴丙胺太林,甲氧氯普胺,6
溴丙胺太林,多潘立酮,6
溴丙胺太林,地高辛,3
溴新斯的明,奎尼丁,5
亚硫酸氢钠甲萘醌,奎宁,4
亚硫酸氢钠甲萘醌,奎尼丁,4
炎琥宁,酸,7
司帕沙星,锌,4
烟酰胺,异烟肼,4
洋地黄毒苷,两性霉素B,6
洋地黄毒苷,三硅酸镁,3
洋地黄毒苷,白陶土,3
洋地黄毒苷,果胶,3
洋地黄毒苷,考来烯胺,3
洋地黄毒苷,柳氮磺吡啶,3
洋地黄毒苷,新霉素,3
洋地黄毒苷,对氨基水杨酸,3
洋地黄毒苷,可卡因,4
洋地黄毒苷,泮库溴铵,4
洋地黄毒苷,萝芙木碱,4
洋地黄毒苷,琥珀胆碱,4
洋地黄毒苷,奎尼丁,3
洋地黄毒苷,维拉帕米,7
洋地黄毒苷,地尔硫革,7
洋地黄毒苷,胺碘酮,7
洋地黄毒苷,螺内酯,3
洋地黄毒苷,依酚氯胺,4
洋地黄毒苷,吲哚美辛,6
洋地黄毒苷,肝素,4
氧氟沙星,环孢素,3
洋地黄毒苷,硫酸镁,4
氧氟沙星,丙磺舒,6
洋地黄毒苷,红霉素,0
氧氟沙星,华法林,3
洋地黄毒苷,甲氧氯普胺,4
洋地黄毒苷,普鲁本辛,4
氧氟沙星,咖啡因,6
洋地黄毒苷,利血平,6
氧化镁,四环素,5
氧化镁,西咪替丁,5
氧化镁,雷尼替丁,5
苯妥英钠,镁,3
洋地黄毒苷,利福平,7
氧化镁,左旋多巴,0
氧氟沙星,利福平,3
氧氟沙星,伊曲康唑,3
氧氟沙星,氯霉素,3
氧化镁,地高辛,3
氧氟沙星,依诺沙星,4
氧氟沙星,布洛芬,4
氧化镁,异烟肼,6
氧氟沙星,司帕沙星,7
氧化镁,磷酸盐,4
伊布利特,地高辛,1
伊托必利,溴化丁基东莨菪碱,5
依巴斯汀,酮康唑,4
依巴斯汀,伊曲康唑,4
依巴斯汀,氟康唑,4
依巴斯汀,咪康唑,4
依巴斯汀,红霉素,3
依巴斯汀,丙卡巴肼,6
依巴斯汀,氟哌利多,6
依巴斯汀,头孢唑林钠,4
依巴斯汀,哌拉西林,4
依巴斯汀,头孢替安,4
依巴斯汀,地西泮,7
依巴斯汀,苯妥英钠,7
依巴斯汀,坎利酸钾,4
依地酸钙钠,精蛋白锌胰岛素,4
依普黄酮,茶碱,4
依普利酮,伊曲康唑,7
依普利酮,酮康唑,7
依普利酮,奈法唑酮,7
依普利酮,奈非那韦,7
依普利酮,利托那韦,7
依他尼酸,肾上腺素,4
依他尼酸,氯贝丁酯,4
依他尼酸,多巴胺,3
依他尼酸,两性霉素B,6
依他尼酸,头孢氨苄,6
依他尼酸,碳酸氢钠,6
依他尼酸,乙醇,0
依他尼酸,锂,6
依他尼酸,水合氯醛,4
依他尼酸,三氧化二砷,4
依他尼酸,氟哌利多,4
依他尼酸,多非利特,4
依他尼酸,苄普地尔,4
依他尼酸,左醋美沙多,4
依他尼酸,索他洛尔,4
依他尼酸,酮色林,4
依他尼酸,阿司匹林,4
依他尼酸,卡托普利,5
依他尼酸,呋塞米,6
依他尼酸,卡那霉素,6
依替卡因,苯巴比妥,3
依替卡因,苯妥英钠,3
依替卡因,戊巴比妥,7
依替卡因,普鲁卡因胺,3
依替卡因,异丙肾上腺素,4
依替卡因,去甲肾上腺素,4
依替卡因,西咪替丁,3
依替米星,红霉素,6
依替米星,海藻酸钠,6
依替米星,依他尼酸,6
依替米星,呋塞米,6
依替米星,卷曲霉素,6
依替米星,顺铂,6
依替米星,万古霉素,6
依替米星,碳酸氢钠,6
依替米星,氨茶碱,6
胰岛素,水杨酸盐,4
胰岛素,甲氨蝶呤,4
胰岛素,乙醇,0
胰岛素,氯霉素,0
胰岛素,胰升糖素,3
胰岛素,肾上腺素,3
胰岛素,苯乙丙胺,3
胰岛素,苯妥英钠,3
胰岛素,氯喹,3
胰岛素,奎尼丁,3
胰岛素,奎宁,3
胰岛素,可乐定,4
胰岛素,丹那唑,4
胰岛素,二氮嗪,4
胰岛素,肝素,4
胰岛素,大麻,4
胰岛素,吗啡,4
胰岛素,尼古丁,4
胰岛素,磺吡酮,4
胰岛素,溴隐亭,4
胰岛素,氯贝特,4
胰岛素,酮康唑,4
胰岛素,甲苯咪唑,4
胰岛素,吡多辛,4
胰岛素,茶碱,4
胰岛素,烟草,4
胰岛素,奥曲肽,3
胰岛素,胍乙啶,7
胰岛素,普萘洛尔,7
乙胺丁醇,乙硫异烟胺,4
乙胺丁醇,氢氧化铝,4
乙琥胺,苯妥英,3
乙琥胺,氟哌啶醇,3
乙琥胺,丙戊酸,3
乙琥胺,利托那韦,3
乙琥胺,卡马西平,3
乙硫异烟胺,乙胺丁醇,4
乙硫异烟胺,碳酸氢钠,0
乙硫异烟胺,环丝氨酸,4
乙硫异烟胺,维生素B6,4
乙水杨胺,双香豆素,6
乙水杨胺,肝素,6
乙水杨胺,甲氨蝶呤,6
乙酰麦迪霉素,茶碱,3
乙酰唑胺,甘露醇,0
乙酰唑胺,尿素,0
乙酰唑胺,苯巴比妥,4
乙酰唑胺,卡马西平,4
乙酰唑胺,苯妥英,4
乙酰唑胺,奎尼丁,7
乙酰唑胺,氯化铵,7
乙酰唑胺,碳酸氢钠,4
乙酰唑胺,枸橼酸钾,3
乙酰唑胺,锂盐,7
乙酰唑胺,钙,3
乙酰唑胺,碘,3
乙酰唑胺,广谱抗生素,3
乙酰唑胺,呋喃妥因,4
乙酰唑胺,诺氟沙星,4
乙酰唑胺,巴比妥,4
异丙安替比林,巴比妥,6
异丙安替比林,麻黄碱,0
异丙安替比林,咖啡因,0
异丙肾上腺素,普萘洛尔,3
异甘草酸镁,依他尼酸,0
异甘草酸镁,三氯甲噻嗪,0
异环磷酰胶,顺铂,6
异环磷酰胶,阿昔洛韦,6
异环磷酰胶,两性霉素B,6
异环磷酰胶,别嘌醇,7
异卡波肼,奶酪,3
异帕米星,海藻酸钠,6
异帕米星,依他尼酸,6
异帕米星,呋塞米,6
异帕米星,卷曲霉素,6
异帕米星,顺铂,6
异帕米星,万古霉素,6
异帕米星,碳酸氢钠,6
异帕米星,氨茶碱,6
异山梨醇,洋地黄,6
异维A酸,维A酸,7
异维A酸,维A酯,7
异维A酸,阿维A酯,7
异维A酸,卡马西平,3
异维A酸,华法林,0
异维A酸,甲氨蝶呤,3
异戊巴比妥,乙醇,4
异戊巴比妥,灰黄霉素,4
异戊巴比妥,多西环素,4
异戊巴比妥,苯妥英,4
异戊巴比妥,丙戊酸钠,4
异戊巴比妥,丙戊酸,4
吲达帕胺,胺碘酮,4
吲达帕胺,多巴胺,0
茚地那韦,特非那定,7
茚地那韦,西沙必利,7
茚地那韦,阿司咪唑,7
茚地那韦,三唑仑,7
茚地那韦,咪达唑仑,7
茚地那韦,匹莫齐特,7
茚地那韦,去羟肌苷,4
茚地那韦,苯巴比妥,3
茚地那韦,苯妥英,3
茚地那韦,卡马西平,3
茚地那韦,地塞米松,3
茚诺洛尔,乙醚,5
罂粟碱,烟碱,3
罂粟碱,左旋多巴,5
右苯丙胺,枸橼酸钾,4
右苯丙胺,苯妥英钠,3
右苯丙胺,果汁,3
右苯丙胺,维生素C,3
右苯丙胺,胍乙啶,3
右苯丙胺,地高辛,4
右苯丙胺,咖啡因,3
右苯丙胺,金刚烷胺,3
右旋布洛芬,对乙酰氨基酚,4
右旋布洛芬,阿司匹林,4
右旋布洛芬,肝素,4
右旋布洛芬,呋塞米,3
右旋布洛芬,维拉帕米,3
右旋布洛芬,硝苯地平,3
右旋布洛芬,丙磺舒,3
右旋布洛芬,甲氨蝶呤,3
右旋布洛芬,地高辛,3
右旋糖酐20,肝素,3
右旋糖酐20,庆大霉素,6
右旋糖酐20,巴龙霉素,6
右旋糖酐20,卡那霉素,6
右旋糖酐40,肝素,3
右旋糖酐40,庆大霉素,6
右旋糖酐40,巴龙霉素,6
右旋糖酐40,卡那霉素,6
右旋糖酐70,肝素,3
右旋糖酐70,庆大霉素,6
右旋糖酐70,巴龙霉素,6
右旋糖酐70,卡那霉素,6
右旋糖酐铁,维生素C,0
右旋糖酐铁,鞣酸,4
右旋糖酐铁,左旋多巴,4
右旋糖酐铁,卡比多巴,4
右旋糖酐铁,甲基多巴,4
育亨宾碱,去氧肾上腺素,4
育亨宾碱,苯丙醇胺,4
育亨宾碱,奶酪,7
扎来普隆,利福平,3
长春碱,别嘌醇,3
长春碱,秋水仙碱,3
长春碱,丙磺舒,3
长春碱,伊曲康唑,6
长春碱,红霉素,6
长春碱,丝裂霉素,6
长春碱,齐多夫定,6
长春西汀,肝素,7
长春西汀,甲基多巴胺,3
重酒石酸二氢可待因酮,托洛沙酮,0
重酒石酸二氢可待因酮,异卡波肼,0
重酒石酸二氢可待因酮,帕吉林,0
重酒石酸二氢可待因酮,氯米帕明,0
重酒石酸二氢可待因酮,曲米帕明,0
重酒石酸二氢可待因酮,阿米替林,0
重酒石酸二氢可待因酮,阿莫沙平,0
重酒石酸二氢可待因酮,多塞平,0
紫霉素,链霉素,7
紫霉素,卡那霉素,7
左甲状腺素钠,利福平,3
左甲状腺素钠,氯喹,3
左甲状腺素钠,巴比妥,3
左甲状腺素钠,苯妥英钠,3
左甲状腺素钠,卡马西平,3
左甲状腺素钠,阿司匹林,3
左甲状腺素钠,硫糖铝,3
左甲状腺素钠,氢氧化铝,3
左甲状腺素钠,碳酸钙,3
左甲状腺素钠,考来烯胺,3
左甲状腺素钠,铁盐,3
左甲状腺素钠,胰岛素,4
左卡尼汀,丙戊酸,4
左炔诺孕酮,苯巴比妥,4
左炔诺孕酮,苯妥英钠,4
左炔诺孕酮,保泰松,4
左炔诺孕酮,利福平,4
左炔诺孕酮,卡马西平,4
左炔诺孕酮,四环素,4
左旋氨氯地平,吲哚美辛,3
左旋氨氯地平,磺吡酮,3
佐米曲普坦,吗氯贝胺,0
佐米曲普坦,西咪替丁,3
佐米曲普坦,氟哌利多,6
